id_nodo,nombre,tipo,voltaje_kv,x,y
10051242,1592556,CAJA DE INSPECCION,115.0,-73.0972801898147,7.07357222657951
10051244,1592572,CAJA DE INSPECCION,115.0,-73.0974184281587,7.07369415642484
10051246,1592581,CAJA DE INSPECCION,115.0,-73.0975259503398,7.07378595094513
10051248,1592599,CAJA DE INSPECCION,115.0,-73.0976367654322,7.07389980343043
10051291,1593200,CAJA DE INSPECCION,115.0,-73.0961816685488,7.07324259250295
10051292,1593218,CAJA DE INSPECCION,115.0,-73.0962499927861,7.07316397175159
10051293,1593226,CAJA DE INSPECCION,115.0,-73.0963893328894,7.0733124485845
10051675,1812530,CAJA DE INSPECCION,115.0,-73.0966854836211,7.0738641876277
10061966,1897152,CAJA DE INSPECCION,115.0,-73.0926544895378,7.0709361457987
10061967,1897179,CAJA DE INSPECCION,115.0,-73.0926477567984,7.07098692384906
10062001,2004101,CAJA DE INSPECCION,115.0,-73.0936346859125,7.07125412655374
10062002,2004119,CAJA DE INSPECCION,115.0,-73.0937312853323,7.07135765192681
10062012,2004224,CAJA DE INSPECCION,115.0,-73.0939702214321,7.07144242055
10071334,2047713,CAJA DE INSPECCION,115.0,-73.0947839871693,7.07131639517659
10071335,2047721,CAJA DE INSPECCION,115.0,-73.0947227001411,7.0713286515638
10071340,2047781,CAJA DE INSPECCION,115.0,-73.094696829387,7.07148888475702
10071392,2048094,CAJA DE INSPECCION,115.0,-73.0950284893632,7.07198986209718
10071393,2048108,CAJA DE INSPECCION,115.0,-73.0950881537702,7.07217511206492
10071395,2048124,CAJA DE INSPECCION,115.0,-73.0951427082054,7.07235450168027
10071405,2048230,CAJA DE INSPECCION,115.0,-73.0952735381052,7.07278139662664
10071406,2048248,CAJA DE INSPECCION,115.0,-73.0952117023581,7.0728047813699
10071407,2048299,CAJA DE INSPECCION,115.0,-73.0951079076031,7.07283763360407
10071410,2048329,CAJA DE INSPECCION,115.0,-73.0949929354465,7.07259340956675
10071413,2048353,CAJA DE INSPECCION,115.0,-73.094912592895,7.072322072548
10071415,2048388,CAJA DE INSPECCION,115.0,-73.0948088933712,7.07231009962549
10113575,1192272,POSTE EN H,115.0,-73.0926770180972,7.07088812260913
10113576,1192281,POSTE EN H,115.0,-73.0936250647396,7.07123319431663
10113617,1192329,POSTE EN H,115.0,-73.0948669971414,7.07145656189109
10113618,1192337,POSTE SENCILLO,115.0,-73.0950427929501,7.07200494565767
10113622,1192353,POSTE EN H,115.0,-73.0952800509895,7.0727744217168
10147351,1773381,CAJA DE INSPECCION,115.0,-73.0968903871664,7.07422495931917
10147352,1773399,CAJA DE INSPECCION,115.0,-73.0969478055193,7.07428322343511
10147401,1772601,CAJA DE INSPECCION,115.0,-73.0954384627947,7.07365095716994
10147402,1772619,CAJA DE INSPECCION,115.0,-73.0953711328663,7.07369592925186
10147403,1772627,CAJA DE INSPECCION,115.0,-73.0952605700149,7.07377489437678
10147404,1772708,TABLERO BT EXTERIOR AEREO,115.0,-73.0952143591791,7.07371949269611
10147414,1772678,CAJA DE INSPECCION,115.0,-73.0954531567183,7.07342659049365
10147499,1844873,CAJA DE INSPECCION,115.0,-73.0944490130184,7.07243663463083
10147500,1844881,CAJA DE INSPECCION,115.0,-73.0944937777326,7.07273828313192
10147506,1844971,CAJA DE INSPECCION,115.0,-73.0945428943297,7.07232862174663
10147509,1844989,TABLERO BT EXTERIOR AEREO,115.0,-73.0944621549568,7.072299763587
10147510,1844997,TABLERO BT EXTERIOR AEREO,115.0,-73.09438149207,7.07223488621613
10147511,1845012,CAJA DE INSPECCION,115.0,-73.0942841216699,7.07217463858922
10147513,1845021,TABLERO BT EXTERIOR AEREO,115.0,-73.094185486058,7.07208371213852
10151142,1543440,CAJA DE INSPECCION,115.0,-73.0957302310396,7.07402398286525
10151143,1543458,CAJA DE INSPECCION,115.0,-73.0957594020351,7.0738566413135
10151164,1705695,CAJA DE INSPECCION,115.0,-73.0962051529897,7.07440440271987
10151178,1705849,CAJA DE INSPECCION,115.0,-73.0964632781919,7.07366905578931
10151179,1705857,CAJA DE INSPECCION,115.0,-73.0963670920028,7.07373728376511
10151193,1561171,CAJA DE INSPECCION,115.0,-73.0974806117181,7.07443845347107
10151195,1561197,CAJA DE INSPECCION,115.0,-73.0975542084985,7.07435734834653
10151226,1593005,CAJA DE INSPECCION,115.0,-73.0970207406925,7.07403166683456
10151227,1593013,CAJA DE INSPECCION,115.0,-73.0970859688415,7.07396201713906
10151228,1593021,CAJA DE INSPECCION,115.0,-73.0970096535782,7.07387380543843
10151241,1592548,CAJA DE INSPECCION,115.0,-73.0973186236755,7.07374875216691
10151242,1592556,CAJA DE INSPECCION,115.0,-73.0972801898147,7.07357222657951
10151244,1592572,CAJA DE INSPECCION,115.0,-73.0974184281587,7.07369415642484
10151246,1592581,CAJA DE INSPECCION,115.0,-73.0975259503398,7.07378595094513
10151292,1593218,CAJA DE INSPECCION,115.0,-73.0962499927861,7.07316397175159
10161966,1897152,CAJA DE INSPECCION,115.0,-73.0926544895378,7.0709361457987
10161967,1897179,CAJA DE INSPECCION,115.0,-73.0926477567984,7.07098692384906
10162001,2004101,CAJA DE INSPECCION,115.0,-73.0936346859125,7.07125412655374
10162002,2004119,CAJA DE INSPECCION,115.0,-73.0937312853323,7.07135765192681
10171334,2047713,CAJA DE INSPECCION,115.0,-73.0947839871693,7.07131639517659
10171335,2047721,CAJA DE INSPECCION,115.0,-73.0947227001411,7.0713286515638
10171392,2048094,CAJA DE INSPECCION,115.0,-73.0950284893632,7.07198986209718
10171393,2048108,CAJA DE INSPECCION,115.0,-73.0950881537702,7.07217511206492
10171405,2048230,CAJA DE INSPECCION,115.0,-73.0952735381052,7.07278139662664
10171406,2048248,CAJA DE INSPECCION,115.0,-73.0952117023581,7.0728047813699
10171407,2048299,CAJA DE INSPECCION,115.0,-73.0951079076031,7.07283763360407
10171410,2048329,CAJA DE INSPECCION,115.0,-73.0949929354465,7.07259340956675
10171413,2048353,CAJA DE INSPECCION,115.0,-73.094912592895,7.072322072548
10213575,1192272,POSTE EN H,115.0,-73.0926770180972,7.07088812260913
10213576,1192281,POSTE EN H,115.0,-73.0936250647396,7.07123319431663
10213617,1192329,POSTE EN H,115.0,-73.0948669971414,7.07145656189109
10213622,1192353,POSTE EN H,115.0,-73.0952800509895,7.0727744217168
10247401,1772601,CAJA DE INSPECCION,115.0,-73.0954384627947,7.07365095716994
10247402,1772619,CAJA DE INSPECCION,115.0,-73.0953711328663,7.07369592925186
10247499,1844873,CAJA DE INSPECCION,115.0,-73.0944490130184,7.07243663463083
10247506,1844971,CAJA DE INSPECCION,115.0,-73.0945428943297,7.07232862174663
10247509,1844989,TABLERO BT EXTERIOR AEREO,115.0,-73.0944621549568,7.072299763587
10247510,1844997,TABLERO BT EXTERIOR AEREO,115.0,-73.09438149207,7.07223488621613
10251142,1543440,CAJA DE INSPECCION,115.0,-73.0957302310396,7.07402398286525
10251143,1543458,CAJA DE INSPECCION,115.0,-73.0957594020351,7.0738566413135
10251178,1705849,CAJA DE INSPECCION,115.0,-73.0964632781919,7.07366905578931
10251179,1705857,CAJA DE INSPECCION,115.0,-73.0963670920028,7.07373728376511
10251193,1561171,CAJA DE INSPECCION,115.0,-73.0974806117181,7.07443845347107
10251226,1593005,CAJA DE INSPECCION,115.0,-73.0970207406925,7.07403166683456
10251227,1593013,CAJA DE INSPECCION,115.0,-73.0970859688415,7.07396201713906
10251228,1593021,CAJA DE INSPECCION,115.0,-73.0970096535782,7.07387380543843
10251241,1592548,CAJA DE INSPECCION,115.0,-73.0973186236755,7.07374875216691
10251242,1592556,CAJA DE INSPECCION,115.0,-73.0972801898147,7.07357222657951
10251244,1592572,CAJA DE INSPECCION,115.0,-73.0974184281587,7.07369415642484
10261966,1897152,CAJA DE INSPECCION,115.0,-73.0926544895378,7.0709361457987
10261967,1897179,CAJA DE INSPECCION,115.0,-73.0926477567984,7.07098692384906
10262001,2004101,CAJA DE INSPECCION,115.0,-73.0936346859125,7.07125412655374
10262002,2004119,CAJA DE INSPECCION,115.0,-73.0937312853323,7.07135765192681
10271334,2047713,CAJA DE INSPECCION,115.0,-73.0947839871693,7.07131639517659
10271335,2047721,CAJA DE INSPECCION,115.0,-73.0947227001411,7.0713286515638
10271405,2048230,CAJA DE INSPECCION,115.0,-73.0952735381052,7.07278139662664
10271406,2048248,CAJA DE INSPECCION,115.0,-73.0952117023581,7.0728047813699
10271407,2048299,CAJA DE INSPECCION,115.0,-73.0951079076031,7.07283763360407
10271410,2048329,CAJA DE INSPECCION,115.0,-73.0949929354465,7.07259340956675
10313575,1192272,POSTE EN H,115.0,-73.0926770180972,7.07088812260913
10313576,1192281,POSTE EN H,115.0,-73.0936250647396,7.07123319431663
10313617,1192329,POSTE EN H,115.0,-73.0948669971414,7.07145656189109
10313622,1192353,POSTE EN H,115.0,-73.0952800509895,7.0727744217168
10347401,1772601,CAJA DE INSPECCION,115.0,-73.0954384627947,7.07365095716994
10347402,1772619,CAJA DE INSPECCION,115.0,-73.0953711328663,7.07369592925186
10347499,1844873,CAJA DE INSPECCION,115.0,-73.0944490130184,7.07243663463083
10347506,1844971,CAJA DE INSPECCION,115.0,-73.0945428943297,7.07232862174663
10347509,1844989,TABLERO BT EXTERIOR AEREO,115.0,-73.0944621549568,7.072299763587
10347510,1844997,TABLERO BT EXTERIOR AEREO,115.0,-73.09438149207,7.07223488621613
10351178,1705849,CAJA DE INSPECCION,115.0,-73.0964632781919,7.07366905578931
10351179,1705857,CAJA DE INSPECCION,115.0,-73.0963670920028,7.07373728376511
10351227,1593013,CAJA DE INSPECCION,115.0,-73.0970859688415,7.07396201713906
10351242,1592556,CAJA DE INSPECCION,115.0,-73.0972801898147,7.07357222657951
10362001,2004101,CAJA DE INSPECCION,115.0,-73.0936346859125,7.07125412655374
10362002,2004119,CAJA DE INSPECCION,115.0,-73.0937312853323,7.07135765192681
10371334,2047713,CAJA DE INSPECCION,115.0,-73.0947839871693,7.07131639517659
10371335,2047721,CAJA DE INSPECCION,115.0,-73.0947227001411,7.0713286515638
10371405,2048230,CAJA DE INSPECCION,115.0,-73.0952735381052,7.07278139662664
10371406,2048248,CAJA DE INSPECCION,115.0,-73.0952117023581,7.0728047813699
10371407,2048299,CAJA DE INSPECCION,115.0,-73.0951079076031,7.07283763360407
10413576,1192281,POSTE EN H,115.0,-73.0936250647396,7.07123319431663
10413617,1192329,POSTE EN H,115.0,-73.0948669971414,7.07145656189109
10413622,1192353,POSTE EN H,115.0,-73.0952800509895,7.0727744217168
10447401,1772601,CAJA DE INSPECCION,115.0,-73.0954384627947,7.07365095716994
10447402,1772619,CAJA DE INSPECCION,115.0,-73.0953711328663,7.07369592925186
10447499,1844873,CAJA DE INSPECCION,115.0,-73.0944490130184,7.07243663463083
10447506,1844971,CAJA DE INSPECCION,115.0,-73.0945428943297,7.07232862174663
10447509,1844989,TABLERO BT EXTERIOR AEREO,115.0,-73.0944621549568,7.072299763587
10451178,1705849,CAJA DE INSPECCION,115.0,-73.0964632781919,7.07366905578931
10462001,2004101,CAJA DE INSPECCION,115.0,-73.0936346859125,7.07125412655374
10462002,2004119,CAJA DE INSPECCION,115.0,-73.0937312853323,7.07135765192681
10471334,2047713,CAJA DE INSPECCION,115.0,-73.0947839871693,7.07131639517659
10471335,2047721,CAJA DE INSPECCION,115.0,-73.0947227001411,7.0713286515638
10471405,2048230,CAJA DE INSPECCION,115.0,-73.0952735381052,7.07278139662664
10471406,2048248,CAJA DE INSPECCION,115.0,-73.0952117023581,7.0728047813699
10471407,2048299,CAJA DE INSPECCION,115.0,-73.0951079076031,7.07283763360407
10513575,1192272,POSTE EN H,115.0,-73.0926770180972,7.07088812260913
10513576,1192281,POSTE EN H,115.0,-73.0936250647396,7.07123319431663
10513617,1192329,POSTE EN H,115.0,-73.0948669971414,7.07145656189109
10513622,1192353,POSTE EN H,115.0,-73.0952800509895,7.0727744217168
10547401,1772601,CAJA DE INSPECCION,115.0,-73.0954384627947,7.07365095716994
10547499,1844873,CAJA DE INSPECCION,115.0,-73.0944490130184,7.07243663463083
10547506,1844971,CAJA DE INSPECCION,115.0,-73.0945428943297,7.07232862174663
10571405,2048230,CAJA DE INSPECCION,115.0,-73.0952735381052,7.07278139662664
10571406,2048248,CAJA DE INSPECCION,115.0,-73.0952117023581,7.0728047813699
10571407,2048299,CAJA DE INSPECCION,115.0,-73.0951079076031,7.07283763360407
10613617,1192329,POSTE EN H,115.0,-73.0948669971414,7.07145656189109
10613618,1192337,POSTE SENCILLO,115.0,-73.0950427929501,7.07200494565767
10613622,1192353,POSTE EN H,115.0,-73.0952800509895,7.0727744217168
10647401,1772601,CAJA DE INSPECCION,115.0,-73.0954384627947,7.07365095716994
10647499,1844873,CAJA DE INSPECCION,115.0,-73.0944490130184,7.07243663463083
10647506,1844971,CAJA DE INSPECCION,115.0,-73.0945428943297,7.07232862174663
10713576,1192281,POSTE EN H,115.0,-73.0936250647396,7.07123319431663
10713617,1192329,POSTE EN H,115.0,-73.0948669971414,7.07145656189109
10713622,1192353,POSTE EN H,115.0,-73.0952800509895,7.0727744217168
10747401,1772601,CAJA DE INSPECCION,115.0,-73.0954384627947,7.07365095716994
10747499,1844873,CAJA DE INSPECCION,115.0,-73.0944490130184,7.07243663463083
10747506,1844971,CAJA DE INSPECCION,115.0,-73.0945428943297,7.07232862174663
10747582,1840428,CAJA DE INSPECCION,115.0,-73.0951259634239,7.0749314331057
10813622,1192353,POSTE EN H,115.0,-73.0952800509895,7.0727744217168
10847401,1772601,CAJA DE INSPECCION,115.0,-73.0954384627947,7.07365095716994
10847499,1844873,CAJA DE INSPECCION,115.0,-73.0944490130184,7.07243663463083
10847582,1840428,CAJA DE INSPECCION,115.0,-73.0951259634239,7.0749314331057
10947499,1844873,CAJA DE INSPECCION,115.0,-73.0944490130184,7.07243663463083
10947582,1840428,CAJA DE INSPECCION,115.0,-73.0951259634239,7.0749314331057
11047499,1844873,CAJA DE INSPECCION,115.0,-73.0944490130184,7.07243663463083
11047582,1840428,CAJA DE INSPECCION,115.0,-73.0951259634239,7.0749314331057
11147499,1844873,CAJA DE INSPECCION,115.0,-73.0944490130184,7.07243663463083
11147582,1840428,CAJA DE INSPECCION,115.0,-73.0951259634239,7.0749314331057
11247582,1840428,CAJA DE INSPECCION,115.0,-73.0951259634239,7.0749314331057
11347582,1840428,CAJA DE INSPECCION,115.0,-73.0951259634239,7.0749314331057
11447582,1840428,CAJA DE INSPECCION,115.0,-73.0951259634239,7.0749314331057
11547582,1840428,CAJA DE INSPECCION,115.0,-73.0951259634239,7.0749314331057
65189370,2844486,POSTE SENCILLO,13.8,-73.0934047813102,7.06997283645396
66189370,2844486,POSTE SENCILLO,13.8,-73.0934047813102,7.06997283645396
66762036,8126399,DOBLE H,13.8,-73.0977201886451,7.07466202848053
72762036,8126399,DOBLE H,13.8,-73.0977201886451,7.07466202848053
73762036,8126399,DOBLE H,13.8,-73.0977201886451,7.07466202848053
97102830,2358174,POSTE SENCILLO AP,115.0,-73.0959859284378,7.07425038641803
97102831,2358182,POSTE SENCILLO AP,115.0,-73.0958459447847,7.07423889743083
97102832,2358191,POSTE SENCILLO AP,115.0,-73.0957227999221,7.07420787026197
97102833,2358204,POSTE SENCILLO AP,115.0,-73.0957276785188,7.07388758482965
97102834,2358212,POSTE SENCILLO AP,115.0,-73.095690012095,7.07382316930456
97102835,2358221,POSTE SENCILLO AP,115.0,-73.0955903937539,7.07392645990073
97102836,2358239,POSTE SENCILLO AP,115.0,-73.0956362837792,7.0740734101087
97103027,2358247,POSTE SENCILLO AP,115.0,-73.0970041129016,7.07467371520269
97103028,2358255,POSTE SENCILLO AP,115.0,-73.0969607194101,7.07452290079147
97103029,2358271,POSTE SENCILLO AP,115.0,-73.0968791769122,7.0744072204648
97103201,2358280,POSTE SENCILLO AP,115.0,-73.0960923616314,7.07330607941054
97103202,2358298,POSTE SENCILLO AP,115.0,-73.0964243685789,7.07367021212144
97189370,2844486,POSTE SENCILLO,115.0,-73.0934047813102,7.06997283645396
97189371,2844494,CAJA DE INSPECCION,115.0,-73.0934441054254,7.06996385170359
97201553,2865181,CAJA DE INSPECCION,115.0,-73.0934694080593,7.06993910587832
97201554,2865190,CAJA DE INSPECCION,115.0,-73.093506035894,7.06990849836822
97201555,2865203,POSTE SENCILLO,115.0,-73.0935192196599,7.06989683630127
97201556,2865211,CAJA DE INSPECCION,115.0,-73.0934009731734,7.06979724307126
97201557,2865220,POSTE SENCILLO,115.0,-73.0934185369489,7.06978997517965
97201558,2865238,CAJA DE INSPECCION,115.0,-73.0932900830023,7.06967282074222
97201559,2865246,POSTE SENCILLO,115.0,-73.0933047328903,7.0696611617897
97201560,2865254,CAJA DE INSPECCION,115.0,-73.0931981544868,7.06957327423649
97201561,2865271,POSTE SENCILLO,115.0,-73.093214264293,7.06956453862622
97201562,2865289,CAJA DE INSPECCION,115.0,-73.093093104345,7.0694561693875
97201563,2865297,POSTE SENCILLO,115.0,-73.0931092172415,7.06944597818577
97201564,2865301,CAJA DE INSPECCION,115.0,-73.0929822295916,7.06932882679492
97201565,2865319,POSTE SENCILLO,115.0,-73.0929954040312,7.06932154960798
97201566,2865327,CAJA DE INSPECCION,115.0,-73.0928873811245,7.06922780940953
97201567,2865335,POSTE SENCILLO,115.0,-73.0929020309861,7.06921615950988
97201568,2865343,CAJA DE INSPECCION,115.0,-73.0927662492846,7.06910629455074
97201569,2865351,POSTE SENCILLO,115.0,-73.0927779697603,7.06909754964291
97201570,2865378,CAJA DE INSPECCION,115.0,-73.0926742806104,7.06902574302745
97201571,2865386,POSTE SENCILLO,115.0,-73.0926845502205,7.06901407480063
97201572,2865394,CAJA DE INSPECCION,115.0,-73.0925120973511,7.06895526788137
97201573,2865408,POSTE SENCILLO,115.0,-73.0925223641217,7.06894067940927
97201574,2865416,CAJA DE INSPECCION,115.0,-73.0923630450738,7.06889797520671
97201575,2865424,POSTE SENCILLO,115.0,-73.0923733118471,7.06888338673824
97201576,2865432,CAJA DE INSPECCION,115.0,-73.0922578896632,7.06883054124508
97201577,2865441,POSTE SENCILLO,115.0,-73.0922681502275,7.06881887300896
97201578,2865459,CAJA DE INSPECCION,115.0,-73.0921366835283,7.06874408709555
97201579,2865475,POSTE SENCILLO,115.0,-73.0921498704012,7.0687309604316
97201580,2865483,CAJA DE INSPECCION,115.0,-73.0920724893646,7.06867235515824
97201581,2865491,POSTE SENCILLO,115.0,-73.0920885869874,7.06866508420127
97201582,2865505,CAJA DE INSPECCION,115.0,-73.0920229639901,7.06857582776993
97201583,2865513,POSTE SENCILLO,115.0,-73.0920390706602,7.06856855683352
97201584,2865521,CAJA DE INSPECCION,115.0,-73.0919719971222,7.06847198315034
97201585,2865530,POSTE SENCILLO,115.0,-73.0919866345527,7.06846617373816
97201586,2865548,CAJA DE INSPECCION,115.0,-73.0919080338534,7.06841511509077
97201587,2865556,POSTE SENCILLO,115.0,-73.0919284858381,7.06840300740714
97208685,2860473,CAJA DE INSPECCION,115.0,-73.0918614773193,7.0683567198879
97208686,2860481,POSTE SENCILLO,115.0,-73.0918746227353,7.06834606133578
97208687,2860490,CAJA DE INSPECCION,115.0,-73.0917555793647,7.06827256745502
97208688,2860503,POSTE SENCILLO,115.0,-73.0917753142892,7.06825293614428
97208689,2860511,CAJA DE INSPECCION,115.0,-73.0916178048876,7.06823183451444
97208690,2860520,POSTE SENCILLO,115.0,-73.0916408136317,7.0682133041229
97208691,2860538,CAJA DE INSPECCION,115.0,-73.091450384087,7.06823694875803
97208692,2860546,POSTE SENCILLO,115.0,-73.0914164874934,7.06822594619645
97208693,2860554,CAJA DE INSPECCION,115.0,-73.0912062488019,7.06829982563973
97208694,2860571,POSTE SENCILLO,115.0,-73.0912260163308,7.06826488801652
97208695,2860589,CAJA DE INSPECCION,115.0,-73.0911462352785,7.0683814829977
97208696,2860597,POSTE SENCILLO,115.0,-73.0911589777029,7.06840708705096
97208697,2860601,CAJA DE INSPECCION,115.0,-73.091028134063,7.06840112225432
97208698,2860619,POSTE SENCILLO,115.0,-73.0910351809136,7.06843239195358
97208699,2860627,CAJA DE INSPECCION,115.0,-73.0911292726276,7.06833171243376
97208700,2860635,POSTE SENCILLO,115.0,-73.09110362142,7.06835439604037
97208701,2860643,CAJA DE INSPECCION,115.0,-73.0909954995281,7.06836695026929
97208702,2860651,POSTE SENCILLO,115.0,-73.0909670550079,7.06836263151595
97208703,2860694,CAJA DE INSPECCION,115.0,-73.0908280433118,7.06837593375265
97208704,2860708,POSTE SENCILLO,115.0,-73.0908034337771,7.06839393631828
97208705,2860716,CAJA DE INSPECCION,115.0,-73.0906980276453,7.06841465122587
97208706,2860724,POSTE SENCILLO,115.0,-73.0906633385224,7.06841457748937
97208707,2860732,CAJA DE INSPECCION,115.0,-73.0905146536517,7.06847817220584
97208708,2860741,POSTE SENCILLO,115.0,-73.0904823312117,7.06847594268893
97208709,2860759,CAJA DE INSPECCION,115.0,-73.0905973680398,7.06851409614651
97208710,2860775,CAJA DE INSPECCION,115.0,-73.0907023800715,7.06850421154075
97208711,2860783,POSTE SENCILLO,115.0,-73.0907302119024,7.06850300496024
97208712,2860791,CAJA DE INSPECCION,115.0,-73.0903986311211,7.06857559539464
97208713,2860805,POSTE SENCILLO,115.0,-73.0903695430383,7.06857174536716
97208714,2860813,CAJA DE INSPECCION,115.0,-73.0903629665932,7.06868925527501
97208715,2860821,POSTE SENCILLO,115.0,-73.0903966529958,7.06869271727766
97208717,2860830,CAJA DE INSPECCION,115.0,-73.0936295094247,7.07005259343393
97208718,2860848,POSTE SENCILLO,115.0,-73.0936086258444,7.07007613714138
97208719,2860856,CAJA DE INSPECCION,115.0,-73.0937390538576,7.07013745846339
97208720,2860872,POSTE SENCILLO,115.0,-73.093726490535,7.07016379539967
97208721,2860881,CAJA DE INSPECCION,115.0,-73.0938583857691,7.07018627061134
97208722,2860899,POSTE SENCILLO,115.0,-73.093868170466,7.07015576892015
97208723,2860902,CAJA DE INSPECCION,115.0,-73.0939944735464,7.07019488577154
97208724,2860911,POSTE SENCILLO,115.0,-73.0940042670657,7.07016022523328
97208725,2860929,CAJA DE INSPECCION,115.0,-73.094130611413,7.07017991301868
97208726,2860937,POSTE SENCILLO,115.0,-73.0941278860271,7.0701549359904
97208727,2860945,CAJA DE INSPECCION,115.0,-73.0942542509953,7.07016491374752
97208728,2860953,POSTE SENCILLO,115.0,-73.0942487442651,7.07014131410068
97208729,2860970,CAJA DE INSPECCION,115.0,-73.0943501244383,7.07014569676505
97208730,2860988,POSTE SENCILLO,115.0,-73.0943432300915,7.07012347745298
97208731,2860996,CAJA DE INSPECCION,115.0,-73.0944765718668,7.07011682543739
97208732,2861003,POSTE SENCILLO,115.0,-73.0944696833854,7.07009183959124
97208733,2861011,CAJA DE INSPECCION,115.0,-73.0946238615929,7.07008383934811
97208734,2861020,POSTE SENCILLO,115.0,-73.0946169522739,7.07006440463641
97208735,2861038,CAJA DE INSPECCION,115.0,-73.0947739177204,7.07005224234059
97208736,2861046,POSTE SENCILLO,115.0,-73.0947684170596,7.0700300350241
97208737,2861054,CAJA DE INSPECCION,115.0,-73.0949573293369,7.07001379048318
97208738,2861071,POSTE SENCILLO,115.0,-73.0949490441696,7.06999018495801
97208739,2861089,CAJA DE INSPECCION,115.0,-73.0950685000332,7.06998488664475
97208740,2861097,POSTE SENCILLO,115.0,-73.0950643752128,7.06996684110524
97208741,2861101,CAJA DE INSPECCION,115.0,-73.0952402042298,7.07006850869136
97208742,2861119,POSTE SENCILLO,115.0,-73.0952369071853,7.07004847588257
97208743,2861151,CAJA DE INSPECCION,115.0,-73.0952305041902,7.06991829895017
97208744,2861178,POSTE SENCILLO,115.0,-73.095245010796,7.06990163995087
97208745,2861186,CAJA DE INSPECCION,115.0,-73.0953597853195,7.06987184860358
97208746,2861194,POSTE SENCILLO,115.0,-73.0953697680832,7.06989300760307
97208747,2861208,CAJA DE INSPECCION,115.0,-73.0954594792874,7.06984342667501
97208748,2861216,POSTE SENCILLO,115.0,-73.0954517342673,7.06987665407414
97208749,2861224,CAJA DE INSPECCION,115.0,-73.095558108753,7.06980911677513
97208750,2861232,POSTE SENCILLO,115.0,-73.0955477907916,7.06984361351579
97208751,2861241,POSTE SENCILLO,115.0,-73.0956130913044,7.06983352628093
97208752,2861259,CAJA DE INSPECCION,115.0,-73.0956951262985,7.06977616283721
97208753,2861275,POSTE SENCILLO,115.0,-73.0957232325891,7.06979923165568
97208754,2861283,CAJA DE INSPECCION,115.0,-73.0958717167826,7.06979187893254
97208755,2861291,POSTE SENCILLO,115.0,-73.0958806222624,7.06981746574019
97208756,2861305,CAJA DE INSPECCION,115.0,-73.0959971917878,7.06976912587227
97208757,2861313,POSTE SENCILLO,115.0,-73.0960060972554,7.06979472171941
97208758,2861321,CAJA DE INSPECCION,115.0,-73.0961390481668,7.06974185978411
97208759,2861330,POSTE SENCILLO,115.0,-73.0961472464648,7.06977659459524
97208760,2861348,CAJA DE INSPECCION,115.0,-73.0962714829993,7.06971899478717
97208761,2861356,POSTE SENCILLO,115.0,-73.096263155111,7.06974543117739
97208762,2861372,CAJA DE INSPECCION,115.0,-73.0962894027312,7.06985128456579
97208763,2861381,POSTE SENCILLO,115.0,-73.0963159045279,7.06984142260199
97208764,2861399,POSTE SENCILLO,115.0,-73.0963107258576,7.06994060961796
97208765,2861402,CAJA DE INSPECCION,115.0,-73.0964367026496,7.06984333245315
97208766,2861411,POSTE SENCILLO,115.0,-73.0964179156432,7.06982566277234
97208767,2861429,POSTE SENCILLO,115.0,-73.0965547919059,7.06987223300633
97208768,2861445,CAJA DE INSPECCION,115.0,-73.0964966628709,7.06973527445315
97208769,2861453,POSTE SENCILLO,115.0,-73.0964987535108,7.0697010676872
97208770,2861470,CAJA DE INSPECCION,115.0,-73.0966699815627,7.0696933830501
97208771,2861488,POSTE SENCILLO,115.0,-73.096674069069,7.0696692431467
97208772,2861496,CAJA DE INSPECCION,115.0,-73.0968230571164,7.06970175299718
97208773,2861500,POSTE SENCILLO,115.0,-73.0968251173783,7.06967760880817
97208774,2861518,CAJA DE INSPECCION,115.0,-73.0969479275647,7.06970805620589
97208775,2861526,POSTE SENCILLO,115.0,-73.0969540284617,7.06968190440579
97208776,2861534,CAJA DE INSPECCION,115.0,-73.0970627299879,7.06971634521954
97208777,2861542,POSTE SENCILLO,115.0,-73.097052703999,7.06969419164351
97208778,2861551,CAJA DE INSPECCION,115.0,-73.0971956641506,7.06972266539583
97208779,2861577,POSTE SENCILLO,115.0,-73.0971960872893,7.06969805665325
97208780,2861585,CAJA DE INSPECCION,115.0,-73.0972967719996,7.06971033904306
97208781,2861593,POSTE SENCILLO,115.0,-73.097298837021,7.0696882110045
97208782,2861607,CAJA DE INSPECCION,115.0,-73.0974337973693,7.06968647984829
97208783,2861615,POSTE SENCILLO,115.0,-73.0974076578003,7.06966630839934
97208784,2861623,CAJA DE INSPECCION,115.0,-73.0975365002586,7.06969877548913
97208785,2861631,POSTE SENCILLO,115.0,-73.0975224469217,7.06967661341731
97208786,2861640,CAJA DE INSPECCION,115.0,-73.0975484422836,7.06976923019716
97208787,2861658,POSTE SENCILLO,115.0,-73.0975222340724,7.06977722136524
97208788,2861674,CAJA DE INSPECCION,115.0,-73.0976108075641,7.06980759631073
97208789,2861682,POSTE SENCILLO,115.0,-73.0976048046253,7.06978745834118
97208790,2861704,CAJA DE INSPECCION,115.0,-73.0976190537767,7.06971705892684
97208791,2861691,POSTE SENCILLO,115.0,-73.0976371514658,7.06973118303229
97208827,2861127,POSTE SENCILLO,115.0,-73.0904202898612,7.06911424967712
97208828,2861135,POSTE SENCILLO,115.0,-73.0904188965876,7.06895687915849
